brand,count,percentage,registeredUsers,appOpens,year,quarter,state
Asus,7905,0.02051983584131327,385237,0,2018,1,assam
Others,60361,0.1566853651129045,385237,0,2018,1,assam
Xiaomi,152839,0.26764743996105395,571046,0,2018,2,assam
Samsung,89734,0.15713970503251928,571046,0,2018,2,assam
Vivo,80455,0.1408905762407932,571046,0,2018,2,assam
Oppo,62688,0.10977749603359449,571046,0,2018,2,assam
Realme,38933,0.06817839543574424,571046,0,2018,2,assam
Lenovo,13092,0.022926349190783228,571046,0,2018,2,assam
Motorola,12862,0.022523579536499687,571046,0,2018,2,assam
Gionee,12545,0.021968457882552368,571046,0,2018,2,assam
Asus,11093,0.019425755543336264,571046,0,2018,2,assam
Apple,11044,0.01933994809524977,571046,0,2018,2,assam
Others,85761,0.15018229704787356,571046,0,2018,2,assam
Xiaomi,210185,0.26781914419178343,784802,0,2018,3,assam
Samsung,125434,0.159828848550335,784802,0,2018,3,assam
Vivo,119540,0.1523186740094954,784802,0,2018,3,assam
Oppo,88721,0.11304889640954024,784802,0,2018,3,assam
Realme,53089,0.06764636175748788,784802,0,2018,3,assam
Motorola,17022,0.021689547172407817,784802,0,2018,3,assam
Gionee,17020,0.021686998758922632,784802,0,2018,3,assam
Lenovo,15831,0.02017196694198027,784802,0,2018,3,assam
Asus,14498,0.018473449354104603,784802,0,2018,3,assam
Apple,13471,0.017164839029462208,784802,0,2018,3,assam
Others,109991,0.14015127382448056,784802,0,2018,3,assam
Xiaomi,277115,0.2666564667188211,1039221,0,2018,4,assam
Vivo,169404,0.16301056271957554,1039221,0,2018,4,assam
Samsung,167786,0.16145362728428314,1039221,0,2018,4,assam
Oppo,122447,0.11782575602302109,1039221,0,2018,4,assam
Realme,70255,0.0676035222536881,1039221,0,2018,4,assam
Motorola,21507,0.020695309274928048,1039221,0,2018,4,assam
Lenovo,20275,0.019509805902690573,1039221,0,2018,4,assam
Gionee,20028,0.01927212787270465,1039221,0,2018,4,assam
Asus,19175,0.018451320748907114,1039221,0,2018,4,assam
Huawei,17882,0.017207119563596194,1039221,0,2018,4,assam
Others,133347,0.12831438163778447,1039221,0,2018,4,assam
Xiaomi,334681,0.2658128720459699,1259085,0,2019,1,assam
Vivo,212982,0.16915617293510765,1259085,0,2019,1,assam
Samsung,202440,0.16078342605940027,1259085,0,2019,1,assam
Oppo,153803,0.12215458050886159,1259085,0,2019,1,assam
Realme,84813,0.067360821548982,1259085,0,2019,1,assam
Motorola,24528,0.019480813447860946,1259085,0,2019,1,assam
Gionee,23250,0.018465790633674452,1259085,0,2019,1,assam
Lenovo,22797,0.018106005551650605,1259085,0,2019,1,assam
Asus,22514,0.017881239153829963,1259085,0,2019,1,assam
Huawei,22249,0.017670768851983782,1259085,0,2019,1,assam
Others,155028,0.12312750926267885,1259085,0,2019,1,assam
Xiaomi,397560,0.26501738518313106,1500128,7350326,2019,2,assam
Vivo,260776,0.17383583267561167,1500128,7350326,2019,2,assam
Samsung,242964,0.1619621792273726,1500128,7350326,2019,2,assam
Oppo,188693,0.12578459971415773,1500128,7350326,2019,2,assam
Realme,100087,0.06671897331427719,1500128,7350326,2019,2,assam
Motorola,28185,0.018788396723479598,1500128,7350326,2019,2,assam
Gionee,27145,0.018095122549542438,1500128,7350326,2019,2,assam
Huawei,26683,0.017787148829966508,1500128,7350326,2019,2,assam
Asus,26345,0.017561834723436934,1500128,7350326,2019,2,assam
Lenovo,26095,0.01739518227777896,1500128,7350326,2019,2,assam
Others,175595,0.11705334478124534,1500128,7350326,2019,2,assam
Xiaomi,463729,0.2678156744091762,1731523,25393673,2019,3,assam
Vivo,309395,0.17868373680280308,1731523,25393673,2019,3,assam
Samsung,272124,0.15715875561572096,1731523,25393673,2019,3,assam
Oppo,222464,0.1284788016099122,1731523,25393673,2019,3,assam
Realme,119091,0.06877817967188424,1731523,25393673,2019,3,assam
Huawei,31407,0.01813836720621095,1731523,25393673,2019,3,assam
Gionee,30833,0.0178068671337314,1731523,25393673,2019,3,assam
Motorola,30628,0.017688474250702992,1731523,25393673,2019,3,assam
Asus,30395,0.01755391063243168,1731523,25393673,2019,3,assam
Lenovo,25713,0.014849932689314551,1731523,25393673,2019,3,assam
Others,195744,0.11304729997811175,1731523,25393673,2019,3,assam
Xiaomi,517791,0.2667348368551736,1941220,26599449,2019,4,assam
Vivo,355815,0.18329452612274755,1941220,26599449,2019,4,assam
Samsung,302655,0.15590968566159424,1941220,26599449,2019,4,assam
Oppo,254644,0.1311773008726471,1941220,26599449,2019,4,assam
Realme,140535,0.0723951947744202,1941220,26599449,2019,4,assam
Huawei,35293,0.0181808347327969,1941220,26599449,2019,4,assam
Gionee,33438,0.017225250100452293,1941220,26599449,2019,4,assam
Motorola,32828,0.01691101472270016,1941220,26599449,2019,4,assam
Asus,28977,0.014927210723153481,1941220,26599449,2019,4,assam
Lenovo,26680,0.013743934226929457,1941220,26599449,2019,4,assam
Others,212564,0.10950021120738504,1941220,26599449,2019,4,assam
Xiaomi,576697,0.26382129776782326,2185938,33097892,2020,1,assam
Vivo,410865,0.1879582129044831,2185938,33097892,2020,1,assam
Samsung,337886,0.15457254505846002,2185938,33097892,2020,1,assam
Oppo,292242,0.13369180644647743,2185938,33097892,2020,1,assam
Realme,167659,0.07669888167001992,2185938,33097892,2020,1,assam
Huawei,39212,0.01793829468173388,2185938,33097892,2020,1,assam
Motorola,34939,0.015983527437649192,2185938,33097892,2020,1,assam
Gionee,33136,0.015158709899365855,2185938,33097892,2020,1,assam
Asus,32099,0.014684314010735895,2185938,33097892,2020,1,assam
Lenovo,28782,0.013166887624443145,2185938,33097892,2020,1,assam
Others,232421,0.10632552249880829,2185938,33097892,2020,1,assam
Xiaomi,663323,0.26003662261264043,2550883,39304924,2020,2,assam
Vivo,494955,0.19403281138335235,2550883,39304924,2020,2,assam
Samsung,388754,0.15239977686158088,2550883,39304924,2020,2,assam
Oppo,346884,0.13598585274197209,2550883,39304924,2020,2,assam
Realme,204222,0.08005933631609133,2550883,39304924,2020,2,assam
Huawei,44120,0.01729597163021589,2550883,39304924,2020,2,assam
Motorola,38074,0.014925811963935625,2550883,39304924,2020,2,assam
Gionee,37873,0.014847015719654723,2550883,39304924,2020,2,assam
Asus,36040,0.014128441014346797,2550883,39304924,2020,2,assam
