name,registeredUsers,year,quarter,state
682554,51,2019,3,lakshadweep
682558,7,2019,3,lakshadweep
lakshadweep,2427,2019,4,lakshadweep
682555,923,2019,4,lakshadweep
682551,538,2019,4,lakshadweep
682557,279,2019,4,lakshadweep
682552,212,2019,4,lakshadweep
682559,195,2019,4,lakshadweep
682556,193,2019,4,lakshadweep
682554,77,2019,4,lakshadweep
682558,10,2019,4,lakshadweep
lakshadweep,2772,2020,1,lakshadweep
682555,1032,2020,1,lakshadweep
682551,633,2020,1,lakshadweep
682557,332,2020,1,lakshadweep
682552,248,2020,1,lakshadweep
682556,227,2020,1,lakshadweep
682559,200,2020,1,lakshadweep
682554,89,2020,1,lakshadweep
682558,11,2020,1,lakshadweep
lakshadweep,3187,2020,2,lakshadweep
682555,1178,2020,2,lakshadweep
682551,744,2020,2,lakshadweep
682557,376,2020,2,lakshadweep
682552,274,2020,2,lakshadweep
682556,271,2020,2,lakshadweep
682559,207,2020,2,lakshadweep
682554,121,2020,2,lakshadweep
682558,16,2020,2,lakshadweep
lakshadweep,3644,2020,3,lakshadweep
682555,1334,2020,3,lakshadweep
682551,866,2020,3,lakshadweep
682557,429,2020,3,lakshadweep
682552,323,2020,3,lakshadweep
682556,311,2020,3,lakshadweep
682559,220,2020,3,lakshadweep
682554,142,2020,3,lakshadweep
682558,19,2020,3,lakshadweep
lakshadweep,4179,2020,4,lakshadweep
682555,1530,2020,4,lakshadweep
682551,981,2020,4,lakshadweep
682557,480,2020,4,lakshadweep
682552,388,2020,4,lakshadweep
682556,354,2020,4,lakshadweep
682559,256,2020,4,lakshadweep
682554,168,2020,4,lakshadweep
682558,22,2020,4,lakshadweep
lakshadweep,4577,2021,1,lakshadweep
682555,1664,2021,1,lakshadweep
682551,1083,2021,1,lakshadweep
682557,524,2021,1,lakshadweep
682552,427,2021,1,lakshadweep
682556,396,2021,1,lakshadweep
682559,276,2021,1,lakshadweep
682554,181,2021,1,lakshadweep
682558,26,2021,1,lakshadweep
lakshadweep,4896,2021,2,lakshadweep
682555,1780,2021,2,lakshadweep
682551,1154,2021,2,lakshadweep
682557,559,2021,2,lakshadweep
682552,463,2021,2,lakshadweep
682556,424,2021,2,lakshadweep
682559,295,2021,2,lakshadweep
682554,194,2021,2,lakshadweep
682558,27,2021,2,lakshadweep
lakshadweep,5287,2021,3,lakshadweep
682555,1914,2021,3,lakshadweep
682551,1237,2021,3,lakshadweep
682557,607,2021,3,lakshadweep
682552,504,2021,3,lakshadweep
682556,461,2021,3,lakshadweep
682559,321,2021,3,lakshadweep
682554,212,2021,3,lakshadweep
682558,31,2021,3,lakshadweep
lakshadweep,5638,2021,4,lakshadweep
682555,2037,2021,4,lakshadweep
682551,1321,2021,4,lakshadweep
682557,654,2021,4,lakshadweep
682552,536,2021,4,lakshadweep
682556,486,2021,4,lakshadweep
682559,339,2021,4,lakshadweep
682554,233,2021,4,lakshadweep
682558,32,2021,4,lakshadweep
indore,366977,2018,1,madhya-pradesh
bhopal,307312,2018,1,madhya-pradesh
gwalior,142453,2018,1,madhya-pradesh
jabalpur,115953,2018,1,madhya-pradesh
ujjain,84441,2018,1,madhya-pradesh
rewa,73336,2018,1,madhya-pradesh
sagar,72857,2018,1,madhya-pradesh
chhindwara,65005,2018,1,madhya-pradesh
dhar,63440,2018,1,madhya-pradesh
dewas,62902,2018,1,madhya-pradesh
452001,42977,2018,1,madhya-pradesh
452010,40850,2018,1,madhya-pradesh
455001,37899,2018,1,madhya-pradesh
482002,37645,2018,1,madhya-pradesh
462001,27351,2018,1,madhya-pradesh
482001,26665,2018,1,madhya-pradesh
452016,25256,2018,1,madhya-pradesh
457001,24909,2018,1,madhya-pradesh
485001,24806,2018,1,madhya-pradesh
462022,24661,2018,1,madhya-pradesh
indore,479904,2018,2,madhya-pradesh
bhopal,398498,2018,2,madhya-pradesh
gwalior,193605,2018,2,madhya-pradesh
jabalpur,155624,2018,2,madhya-pradesh
ujjain,113216,2018,2,madhya-pradesh
rewa,100661,2018,2,madhya-pradesh
sagar,100623,2018,2,madhya-pradesh
chhindwara,87704,2018,2,madhya-pradesh
dhar,86280,2018,2,madhya-pradesh
dewas,84342,2018,2,madhya-pradesh
452001,55837,2018,2,madhya-pradesh
452010,52677,2018,2,madhya-pradesh
455001,50091,2018,2,madhya-pradesh
482002,49877,2018,2,madhya-pradesh
462001,36311,2018,2,madhya-pradesh
482001,35303,2018,2,madhya-pradesh
457001,33608,2018,2,madhya-pradesh
452016,32883,2018,2,madhya-pradesh
480001,32800,2018,2,madhya-pradesh
485001,32316,2018,2,madhya-pradesh
indore,585621,2018,3,madhya-pradesh
bhopal,474192,2018,3,madhya-pradesh
gwalior,236305,2018,3,madhya-pradesh
jabalpur,193535,2018,3,madhya-pradesh
ujjain,143770,2018,3,madhya-pradesh
sagar,128283,2018,3,madhya-pradesh
rewa,125803,2018,3,madhya-pradesh
dhar,110726,2018,3,madhya-pradesh
chhindwara,109266,2018,3,madhya-pradesh
dewas,105774,2018,3,madhya-pradesh
452001,67243,2018,3,madhya-pradesh
452010,63537,2018,3,madhya-pradesh
455001,61117,2018,3,madhya-pradesh
482002,60999,2018,3,madhya-pradesh
462001,43609,2018,3,madhya-pradesh
482001,43593,2018,3,madhya-pradesh
457001,41975,2018,3,madhya-pradesh
480001,40061,2018,3,madhya-pradesh
452016,39967,2018,3,madhya-pradesh
485001,39351,2018,3,madhya-pradesh
indore,712479,2018,4,madhya-pradesh
bhopal,571518,2018,4,madhya-pradesh
gwalior,284894,2018,4,madhya-pradesh
jabalpur,248495,2018,4,madhya-pradesh
ujjain,177894,2018,4,madhya-pradesh
sagar,162788,2018,4,madhya-pradesh
rewa,160024,2018,4,madhya-pradesh
chhindwara,139301,2018,4,madhya-pradesh
dhar,137501,2018,4,madhya-pradesh
satna,133865,2018,4,madhya-pradesh
452001,81206,2018,4,madhya-pradesh
482002,77791,2018,4,madhya-pradesh
452010,76811,2018,4,madhya-pradesh
455001,73952,2018,4,madhya-pradesh
462001,54496,2018,4,madhya-pradesh
482001,54390,2018,4,madhya-pradesh
457001,51238,2018,4,madhya-pradesh
480001,50803,2018,4,madhya-pradesh
485001,50329,2018,4,madhya-pradesh
452016,48626,2018,4,madhya-pradesh
indore,844465,2019,1,madhya-pradesh
bhopal,670417,2019,1,madhya-pradesh
gwalior,331504,2019,1,madhya-pradesh
jabalpur,295042,2019,1,madhya-pradesh
ujjain,214818,2019,1,madhya-pradesh
sagar,194467,2019,1,madhya-pradesh
rewa,188803,2019,1,madhya-pradesh
chhindwara,168633,2019,1,madhya-pradesh
dhar,166663,2019,1,madhya-pradesh
satna,160954,2019,1,madhya-pradesh
452001,94894,2019,1,madhya-pradesh
482002,92148,2019,1,madhya-pradesh
452010,89541,2019,1,madhya-pradesh
455001,87837,2019,1,madhya-pradesh
462001,65450,2019,1,madhya-pradesh
482001,64389,2019,1,madhya-pradesh
457001,61687,2019,1,madhya-pradesh
480001,60744,2019,1,madhya-pradesh
485001,59332,2019,1,madhya-pradesh
452016,57554,2019,1,madhya-pradesh
indore,955207,2019,2,madhya-pradesh
bhopal,756839,2019,2,madhya-pradesh
gwalior,373367,2019,2,madhya-pradesh
jabalpur,336963,2019,2,madhya-pradesh
ujjain,247033,2019,2,madhya-pradesh
sagar,219328,2019,2,madhya-pradesh
rewa,211420,2019,2,madhya-pradesh
chhindwara,192226,2019,2,madhya-pradesh
dhar,190659,2019,2,madhya-pradesh
satna,182176,2019,2,madhya-pradesh
452001,108587,2019,2,madhya-pradesh
482002,104846,2019,2,madhya-pradesh
452010,99616,2019,2,madhya-pradesh
455001,98265,2019,2,madhya-pradesh
462001,75250,2019,2,madhya-pradesh
482001,74711,2019,2,madhya-pradesh
457001,70728,2019,2,madhya-pradesh
480001,69139,2019,2,madhya-pradesh
485001,66578,2019,2,madhya-pradesh
452016,65634,2019,2,madhya-pradesh
indore,1071598,2019,3,madhya-pradesh
bhopal,846170,2019,3,madhya-pradesh
gwalior,417846,2019,3,madhya-pradesh
jabalpur,380209,2019,3,madhya-pradesh
ujjain,280589,2019,3,madhya-pradesh
sagar,243729,2019,3,madhya-pradesh
rewa,232367,2019,3,madhya-pradesh
chhindwara,214945,2019,3,madhya-pradesh
dhar,214712,2019,3,madhya-pradesh
satna,203019,2019,3,madhya-pradesh
452001,122796,2019,3,madhya-pradesh
482002,119882,2019,3,madhya-pradesh
452010,110196,2019,3,madhya-pradesh
455001,109090,2019,3,madhya-pradesh
462001,85889,2019,3,madhya-pradesh
482001,85035,2019,3,madhya-pradesh
457001,80045,2019,3,madhya-pradesh
480001,77495,2019,3,madhya-pradesh
485001,74626,2019,3,madhya-pradesh
452016,73956,2019,3,madhya-pradesh
indore,1181500,2019,4,madhya-pradesh
bhopal,926576,2019,4,madhya-pradesh
gwalior,461960,2019,4,madhya-pradesh
jabalpur,422786,2019,4,madhya-pradesh
ujjain,314250,2019,4,madhya-pradesh
sagar,272650,2019,4,madhya-pradesh
rewa,260351,2019,4,madhya-pradesh
dhar,242108,2019,4,madhya-pradesh
chhindwara,240962,2019,4,madhya-pradesh
satna,228680,2019,4,madhya-pradesh
452001,134323,2019,4,madhya-pradesh
482002,134193,2019,4,madhya-pradesh
452010,120352,2019,4,madhya-pradesh
455001,120057,2019,4,madhya-pradesh
462001,96155,2019,4,madhya-pradesh
482001,93550,2019,4,madhya-pradesh
457001,89121,2019,4,madhya-pradesh
480001,85991,2019,4,madhya-pradesh
485001,82766,2019,4,madhya-pradesh
452016,81668,2019,4,madhya-pradesh
indore,1287857,2020,1,madhya-pradesh
bhopal,1003288,2020,1,madhya-pradesh
gwalior,506221,2020,1,madhya-pradesh
jabalpur,462069,2020,1,madhya-pradesh
ujjain,349476,2020,1,madhya-pradesh
sagar,299753,2020,1,madhya-pradesh
rewa,285832,2020,1,madhya-pradesh
dhar,270891,2020,1,madhya-pradesh
chhindwara,268008,2020,1,madhya-pradesh
satna,253988,2020,1,madhya-pradesh
482002,146207,2020,1,madhya-pradesh
452001,144699,2020,1,madhya-pradesh
455001,130830,2020,1,madhya-pradesh
452010,129645,2020,1,madhya-pradesh
462001,106091,2020,1,madhya-pradesh
482001,101513,2020,1,madhya-pradesh
457001,98886,2020,1,madhya-pradesh
480001,94636,2020,1,madhya-pradesh
485001,90615,2020,1,madhya-pradesh
452016,89460,2020,1,madhya-pradesh
indore,1410157,2020,2,madhya-pradesh
bhopal,1080094,2020,2,madhya-pradesh
gwalior,554377,2020,2,madhya-pradesh
jabalpur,507707,2020,2,madhya-pradesh
ujjain,395028,2020,2,madhya-pradesh
sagar,333878,2020,2,madhya-pradesh
rewa,313486,2020,2,madhya-pradesh
dhar,310389,2020,2,madhya-pradesh
chhindwara,302791,2020,2,madhya-pradesh
satna,281414,2020,2,madhya-pradesh
482002,158954,2020,2,madhya-pradesh
452001,153695,2020,2,madhya-pradesh
455001,144023,2020,2,madhya-pradesh
452010,139367,2020,2,madhya-pradesh
462001,116167,2020,2,madhya-pradesh
457001,111581,2020,2,madhya-pradesh
482001,110268,2020,2,madhya-pradesh
480001,104519,2020,2,madhya-pradesh
452016,98532,2020,2,madhya-pradesh
485001,98080,2020,2,madhya-pradesh
indore,1524036,2020,3,madhya-pradesh
bhopal,1162000,2020,3,madhya-pradesh
gwalior,603096,2020,3,madhya-pradesh
jabalpur,555235,2020,3,madhya-pradesh
ujjain,436068,2020,3,madhya-pradesh
sagar,368745,2020,3,madhya-pradesh
dhar,346394,2020,3,madhya-pradesh
rewa,343897,2020,3,madhya-pradesh
chhindwara,336306,2020,3,madhya-pradesh
satna,311884,2020,3,madhya-pradesh
482002,173274,2020,3,madhya-pradesh
452001,162767,2020,3,madhya-pradesh
455001,155823,2020,3,madhya-pradesh
452010,149318,2020,3,madhya-pradesh
462001,127166,2020,3,madhya-pradesh
457001,122974,2020,3,madhya-pradesh
482001,119294,2020,3,madhya-pradesh
480001,114237,2020,3,madhya-pradesh
485001,107317,2020,3,madhya-pradesh
452016,107084,2020,3,madhya-pradesh
indore,1645564,2020,4,madhya-pradesh
bhopal,1249343,2020,4,madhya-pradesh
gwalior,652985,2020,4,madhya-pradesh
jabalpur,604034,2020,4,madhya-pradesh
ujjain,475637,2020,4,madhya-pradesh
sagar,402006,2020,4,madhya-pradesh
dhar,382523,2020,4,madhya-pradesh
rewa,374099,2020,4,madhya-pradesh
chhindwara,370027,2020,4,madhya-pradesh
satna,340632,2020,4,madhya-pradesh
482002,188460,2020,4,madhya-pradesh
452001,173333,2020,4,madhya-pradesh
455001,167885,2020,4,madhya-pradesh
452010,160146,2020,4,madhya-pradesh
462001,138574,2020,4,madhya-pradesh
457001,134427,2020,4,madhya-pradesh
482001,128730,2020,4,madhya-pradesh
480001,124525,2020,4,madhya-pradesh
474001,116379,2020,4,madhya-pradesh
452016,116281,2020,4,madhya-pradesh
indore,1769869,2021,1,madhya-pradesh
bhopal,1340741,2021,1,madhya-pradesh
gwalior,703232,2021,1,madhya-pradesh
jabalpur,650087,2021,1,madhya-pradesh
ujjain,513868,2021,1,madhya-pradesh
sagar,432938,2021,1,madhya-pradesh
dhar,415117,2021,1,madhya-pradesh
rewa,403013,2021,1,madhya-pradesh
chhindwara,399276,2021,1,madhya-pradesh
satna,368299,2021,1,madhya-pradesh
482002,202915,2021,1,madhya-pradesh
452001,185582,2021,1,madhya-pradesh
455001,180488,2021,1,madhya-pradesh
452010,171754,2021,1,madhya-pradesh
462001,149137,2021,1,madhya-pradesh
457001,145248,2021,1,madhya-pradesh
482001,138100,2021,1,madhya-pradesh
480001,134163,2021,1,madhya-pradesh
474001,125599,2021,1,madhya-pradesh
485001,125104,2021,1,madhya-pradesh
indore,1892259,2021,2,madhya-pradesh
bhopal,1431127,2021,2,madhya-pradesh
gwalior,753172,2021,2,madhya-pradesh
jabalpur,695130,2021,2,madhya-pradesh
ujjain,552204,2021,2,madhya-pradesh
sagar,464791,2021,2,madhya-pradesh
dhar,447074,2021,2,madhya-pradesh
rewa,432682,2021,2,madhya-pradesh
chhindwara,428800,2021,2,madhya-pradesh
satna,395440,2021,2,madhya-pradesh
482002,216522,2021,2,madhya-pradesh
452001,198059,2021,2,madhya-pradesh
455001,193208,2021,2,madhya-pradesh
452010,183345,2021,2,madhya-pradesh
462001,159236,2021,2,madhya-pradesh
457001,155865,2021,2,madhya-pradesh
482001,147363,2021,2,madhya-pradesh
480001,143414,2021,2,madhya-pradesh
474001,134469,2021,2,madhya-pradesh
485001,133879,2021,2,madhya-pradesh
indore,2028266,2021,3,madhya-pradesh
bhopal,1531544,2021,3,madhya-pradesh
gwalior,809887,2021,3,madhya-pradesh
jabalpur,745631,2021,3,madhya-pradesh
ujjain,596195,2021,3,madhya-pradesh
sagar,501819,2021,3,madhya-pradesh
dhar,483901,2021,3,madhya-pradesh
rewa,466895,2021,3,madhya-pradesh
chhindwara,462834,2021,3,madhya-pradesh
satna,426929,2021,3,madhya-pradesh
482002,231582,2021,3,madhya-pradesh
452001,211664,2021,3,madhya-pradesh
455001,207599,2021,3,madhya-pradesh
452010,196173,2021,3,madhya-pradesh
462001,170393,2021,3,madhya-pradesh
457001,167859,2021,3,madhya-pradesh
482001,157536,2021,3,madhya-pradesh
480001,153878,2021,3,madhya-pradesh
474001,144518,2021,3,madhya-pradesh
485001,143700,2021,3,madhya-pradesh
indore,2164101,2021,4,madhya-pradesh
bhopal,1633266,2021,4,madhya-pradesh
gwalior,866561,2021,4,madhya-pradesh
jabalpur,796148,2021,4,madhya-pradesh
ujjain,639197,2021,4,madhya-pradesh
sagar,538447,2021,4,madhya-pradesh
dhar,519970,2021,4,madhya-pradesh
rewa,500513,2021,4,madhya-pradesh
chhindwara,495990,2021,4,madhya-pradesh
satna,457858,2021,4,madhya-pradesh
482002,246911,2021,4,madhya-pradesh
452001,225433,2021,4,madhya-pradesh
455001,222066,2021,4,madhya-pradesh
452010,208931,2021,4,madhya-pradesh
462001,181784,2021,4,madhya-pradesh
457001,179603,2021,4,madhya-pradesh
482001,167796,2021,4,madhya-pradesh
480001,164329,2021,4,madhya-pradesh
474001,154609,2021,4,madhya-pradesh
485001,153628,2021,4,madhya-pradesh
pune,1211643,2018,1,maharashtra
mumbai suburban,719300,2018,1,maharashtra
thane,631864,2018,1,maharashtra
nashik,321402,2018,1,maharashtra
nagpur,280007,2018,1,maharashtra
aurangabad,266324,2018,1,maharashtra
mumbai,233538,2018,1,maharashtra
ahmednagar,197473,2018,1,maharashtra
solapur,190033,2018,1,maharashtra
raigad,173015,2018,1,maharashtra
410501,55174,2018,1,maharashtra
411057,54638,2018,1,maharashtra
411033,53647,2018,1,maharashtra
411014,52495,2018,1,maharashtra
431003,49627,2018,1,maharashtra
421302,48926,2018,1,maharashtra
421201,46211,2018,1,maharashtra
410206,44726,2018,1,maharashtra
411041,41663,2018,1,maharashtra
411046,41385,2018,1,maharashtra
pune,1592293,2018,2,maharashtra
mumbai suburban,957633,2018,2,maharashtra
thane,861292,2018,2,maharashtra
nashik,436668,2018,2,maharashtra
nagpur,380425,2018,2,maharashtra
aurangabad,347838,2018,2,maharashtra
mumbai,319588,2018,2,maharashtra
ahmednagar,268520,2018,2,maharashtra
solapur,259084,2018,2,maharashtra
palghar,239053,2018,2,maharashtra
410501,72841,2018,2,maharashtra
411057,69458,2018,2,maharashtra
411033,68851,2018,2,maharashtra
411014,68126,2018,2,maharashtra
421302,68039,2018,2,maharashtra
431003,64163,2018,2,maharashtra
421201,62765,2018,2,maharashtra
410206,61067,2018,2,maharashtra
411046,54537,2018,2,maharashtra
411041,53923,2018,2,maharashtra
pune,1974138,2018,3,maharashtra
mumbai suburban,1218632,2018,3,maharashtra
thane,1104206,2018,3,maharashtra
nashik,552556,2018,3,maharashtra
nagpur,487280,2018,3,maharashtra
aurangabad,428394,2018,3,maharashtra
mumbai,410878,2018,3,maharashtra
ahmednagar,344804,2018,3,maharashtra
solapur,331428,2018,3,maharashtra
palghar,312322,2018,3,maharashtra
410501,91512,2018,3,maharashtra
421302,88889,2018,3,maharashtra
411057,84490,2018,3,maharashtra
411014,84300,2018,3,maharashtra
411033,82739,2018,3,maharashtra
421201,80013,2018,3,maharashtra
410206,77756,2018,3,maharashtra
431003,76860,2018,3,maharashtra
400072,67915,2018,3,maharashtra
411046,67300,2018,3,maharashtra
pune,2498852,2018,4,maharashtra
mumbai suburban,1578487,2018,4,maharashtra
thane,1473811,2018,4,maharashtra
nashik,698343,2018,4,maharashtra
nagpur,627317,2018,4,maharashtra
mumbai,543353,2018,4,maharashtra
aurangabad,534477,2018,4,maharashtra
ahmednagar,439246,2018,4,maharashtra
solapur,419060,2018,4,maharashtra
palghar,414825,2018,4,maharashtra
421302,130390,2018,4,maharashtra
410501,113676,2018,4,maharashtra
421201,106288,2018,4,maharashtra
411014,106132,2018,4,maharashtra
411057,103325,2018,4,maharashtra
410206,102393,2018,4,maharashtra
411033,102306,2018,4,maharashtra
431003,93461,2018,4,maharashtra
411028,88343,2018,4,maharashtra
400072,87905,2018,4,maharashtra
pune,3038402,2019,1,maharashtra
mumbai suburban,1901210,2019,1,maharashtra
thane,1834051,2019,1,maharashtra
nashik,853648,2019,1,maharashtra
nagpur,765612,2019,1,maharashtra
mumbai,670094,2019,1,maharashtra
aurangabad,644687,2019,1,maharashtra
ahmednagar,532651,2019,1,maharashtra
palghar,521918,2019,1,maharashtra
raigad,509108,2019,1,maharashtra
421302,164019,2019,1,maharashtra
410501,137359,2019,1,maharashtra
421201,133341,2019,1,maharashtra
410206,129314,2019,1,maharashtra
411014,126623,2019,1,maharashtra
411033,123678,2019,1,maharashtra
411057,120482,2019,1,maharashtra
431003,110778,2019,1,maharashtra
400072,105695,2019,1,maharashtra
411028,105603,2019,1,maharashtra
pune,3514081,2019,2,maharashtra
mumbai suburban,2151657,2019,2,maharashtra
thane,2118406,2019,2,maharashtra
nashik,995687,2019,2,maharashtra
nagpur,887042,2019,2,maharashtra
mumbai,785480,2019,2,maharashtra
aurangabad,736863,2019,2,maharashtra
ahmednagar,614812,2019,2,maharashtra
palghar,608184,2019,2,maharashtra
raigad,594675,2019,2,maharashtra
421302,190214,2019,2,maharashtra
410501,156028,2019,2,maharashtra
421201,153146,2019,2,maharashtra
410206,151268,2019,2,maharashtra
411014,143887,2019,2,maharashtra
411033,141507,2019,2,maharashtra
411057,134886,2019,2,maharashtra
431003,124330,2019,2,maharashtra
411046,122222,2019,2,maharashtra
411028,120199,2019,2,maharashtra
pune,4004991,2019,3,maharashtra
mumbai suburban,2407754,2019,3,maharashtra
thane,2396815,2019,3,maharashtra
nashik,1155897,2019,3,maharashtra
nagpur,1015333,2019,3,maharashtra
mumbai,889541,2019,3,maharashtra
aurangabad,841802,2019,3,maharashtra
ahmednagar,705492,2019,3,maharashtra
palghar,691229,2019,3,maharashtra
raigad,679155,2019,3,maharashtra
421302,217009,2019,3,maharashtra
410501,175465,2019,3,maharashtra
410206,172371,2019,3,maharashtra
421201,171833,2019,3,maharashtra
411014,160987,2019,3,maharashtra
411033,159530,2019,3,maharashtra
411057,149071,2019,3,maharashtra
411046,140288,2019,3,maharashtra
431003,139768,2019,3,maharashtra
411028,134946,2019,3,maharashtra
pune,4416899,2019,4,maharashtra
thane,2638051,2019,4,maharashtra
mumbai suburban,2630360,2019,4,maharashtra
nashik,1304611,2019,4,maharashtra
nagpur,1134480,2019,4,maharashtra
mumbai,973018,2019,4,maharashtra
aurangabad,947081,2019,4,maharashtra
ahmednagar,805271,2019,4,maharashtra
palghar,767925,2019,4,maharashtra
raigad,754910,2019,4,maharashtra
421302,243170,2019,4,maharashtra
410501,194467,2019,4,maharashtra
410206,190844,2019,4,maharashtra
421201,186756,2019,4,maharashtra
411014,174293,2019,4,maharashtra
411033,173559,2019,4,maharashtra
411057,159468,2019,4,maharashtra
411046,154739,2019,4,maharashtra
431003,154167,2019,4,maharashtra
411028,146715,2019,4,maharashtra
pune,4802397,2020,1,maharashtra
thane,2878073,2020,1,maharashtra
mumbai suburban,2843378,2020,1,maharashtra
nashik,1448324,2020,1,maharashtra
nagpur,1251510,2020,1,maharashtra
mumbai,1054509,2020,1,maharashtra
aurangabad,1046306,2020,1,maharashtra
ahmednagar,905962,2020,1,maharashtra
palghar,848560,2020,1,maharashtra
raigad,830643,2020,1,maharashtra
421302,270275,2020,1,maharashtra
410501,212525,2020,1,maharashtra
410206,208988,2020,1,maharashtra
421201,201500,2020,1,maharashtra
411014,186363,2020,1,maharashtra
411033,186165,2020,1,maharashtra
411046,168527,2020,1,maharashtra
411057,168309,2020,1,maharashtra
431003,166778,2020,1,maharashtra
411028,157439,2020,1,maharashtra
pune,5144688,2020,2,maharashtra
thane,3135101,2020,2,maharashtra
mumbai suburban,3060916,2020,2,maharashtra
nashik,1602650,2020,2,maharashtra
nagpur,1377642,2020,2,maharashtra
aurangabad,1142730,2020,2,maharashtra
mumbai,1141566,2020,2,maharashtra
ahmednagar,1014520,2020,2,maharashtra
palghar,947121,2020,2,maharashtra
solapur,918756,2020,2,maharashtra
421302,298762,2020,2,maharashtra
410206,228984,2020,2,maharashtra
410501,227567,2020,2,maharashtra
421201,219871,2020,2,maharashtra
411033,196984,2020,2,maharashtra
411014,195723,2020,2,maharashtra
411046,180438,2020,2,maharashtra
431003,179082,2020,2,maharashtra
411057,174526,2020,2,maharashtra
421301,171283,2020,2,maharashtra
pune,5546002,2020,3,maharashtra
thane,3401853,2020,3,maharashtra
mumbai suburban,3304696,2020,3,maharashtra
nashik,1752191,2020,3,maharashtra
nagpur,1502777,2020,3,maharashtra
aurangabad,1244879,2020,3,maharashtra
mumbai,1234355,2020,3,maharashtra
ahmednagar,1123648,2020,3,maharashtra
palghar,1034468,2020,3,maharashtra
solapur,1012518,2020,3,maharashtra
421302,328833,2020,3,maharashtra
410206,249631,2020,3,maharashtra
410501,246816,2020,3,maharashtra
421201,237605,2020,3,maharashtra
411033,210139,2020,3,maharashtra
411014,207577,2020,3,maharashtra
411046,194368,2020,3,maharashtra
431003,192623,2020,3,maharashtra
421301,186022,2020,3,maharashtra
411057,183054,2020,3,maharashtra
pune,6033615,2020,4,maharashtra
thane,3727358,2020,4,maharashtra
mumbai suburban,3609970,2020,4,maharashtra
nashik,1907318,2020,4,maharashtra
nagpur,1637270,2020,4,maharashtra
aurangabad,1355656,2020,4,maharashtra
mumbai,1347356,2020,4,maharashtra
ahmednagar,1237321,2020,4,maharashtra
palghar,1136061,2020,4,maharashtra
solapur,1113260,2020,4,maharashtra
421302,365506,2020,4,maharashtra
410206,275019,2020,4,maharashtra
410501,272167,2020,4,maharashtra
421201,259489,2020,4,maharashtra
411033,226460,2020,4,maharashtra
411014,223378,2020,4,maharashtra
411046,211381,2020,4,maharashtra
431003,207632,2020,4,maharashtra
421301,203721,2020,4,maharashtra
400612,198677,2020,4,maharashtra
pune,6481971,2021,1,maharashtra
thane,4014464,2021,1,maharashtra
mumbai suburban,3886500,2021,1,maharashtra
nashik,2049293,2021,1,maharashtra
nagpur,1761562,2021,1,maharashtra
aurangabad,1456891,2021,1,maharashtra
mumbai,1450548,2021,1,maharashtra
ahmednagar,1333477,2021,1,maharashtra
palghar,1225423,2021,1,maharashtra
solapur,1199130,2021,1,maharashtra
421302,396179,2021,1,maharashtra
410206,296340,2021,1,maharashtra
410501,294563,2021,1,maharashtra
421201,278568,2021,1,maharashtra
411033,242613,2021,1,maharashtra
411014,239079,2021,1,maharashtra
411046,227047,2021,1,maharashtra
431003,222366,2021,1,maharashtra
421301,219310,2021,1,maharashtra
400612,215326,2021,1,maharashtra
pune,6915820,2021,2,maharashtra
thane,4290066,2021,2,maharashtra
mumbai suburban,4151227,2021,2,maharashtra
nashik,2191882,2021,2,maharashtra
nagpur,1883447,2021,2,maharashtra
aurangabad,1557693,2021,2,maharashtra
mumbai,1549784,2021,2,maharashtra
ahmednagar,1429562,2021,2,maharashtra
palghar,1312388,2021,2,maharashtra
solapur,1283601,2021,2,maharashtra
421302,424376,2021,2,maharashtra
410206,316643,2021,2,maharashtra
410501,314922,2021,2,maharashtra
421201,297460,2021,2,maharashtra
411033,258524,2021,2,maharashtra
411014,254412,2021,2,maharashtra
411046,241933,2021,2,maharashtra
431003,236990,2021,2,maharashtra
421301,234225,2021,2,maharashtra
400612,230486,2021,2,maharashtra
pune,7398336,2021,3,maharashtra
thane,4597394,2021,3,maharashtra
mumbai suburban,4444495,2021,3,maharashtra
nashik,2352259,2021,3,maharashtra
nagpur,2020264,2021,3,maharashtra
aurangabad,1671665,2021,3,maharashtra
mumbai,1659663,2021,3,maharashtra
ahmednagar,1539300,2021,3,maharashtra
palghar,1410321,2021,3,maharashtra
solapur,1380100,2021,3,maharashtra
421302,456284,2021,3,maharashtra
410206,339230,2021,3,maharashtra
410501,338109,2021,3,maharashtra
421201,318461,2021,3,maharashtra
411033,276031,2021,3,maharashtra
411014,271372,2021,3,maharashtra
411046,258494,2021,3,maharashtra
431003,253190,2021,3,maharashtra
421301,250903,2021,3,maharashtra
400612,247336,2021,3,maharashtra
pune,7880431,2021,4,maharashtra
thane,4906492,2021,4,maharashtra
mumbai suburban,4740546,2021,4,maharashtra
nashik,2510393,2021,4,maharashtra
nagpur,2157149,2021,4,maharashtra
aurangabad,1786190,2021,4,maharashtra
mumbai,1770325,2021,4,maharashtra
ahmednagar,1646991,2021,4,maharashtra
palghar,1508500,2021,4,maharashtra
solapur,1475291,2021,4,maharashtra
421302,488443,2021,4,maharashtra
410501,361651,2021,4,maharashtra
410206,361639,2021,4,maharashtra
421201,339622,2021,4,maharashtra
411033,293493,2021,4,maharashtra
411014,288386,2021,4,maharashtra
411046,275050,2021,4,maharashtra
431003,269570,2021,4,maharashtra
421301,267613,2021,4,maharashtra
400612,264454,2021,4,maharashtra
